Time x_x x_y x_z v_x v_y 
0.823467 1.09731 0.134922 0.25 -0.577091 -1.96736
0.8236 1.09724 0.13466 0.25 -0.582423 -1.97349
0.823733 1.09716 0.134397 0.25 -0.587757 -1.97962
0.823867 1.09708 0.134133 0.25 -0.593092 -1.98575
0.824 1.097 0.133868 0.25 -0.598429 -1.99187
0.824133 1.09692 0.133602 0.25 -0.603767 -1.99798
0.824267 1.09684 0.133336 0.25 -0.609107 -2.00409
0.8244 1.09676 0.133069 0.25 -0.614448 -2.01019
0.824533 1.09668 0.132801 0.25 -0.619792 -2.01629
0.824667 1.09659 0.132532 0.25 -0.625136 -2.02238
0.8248 1.09651 0.132262 0.25 -0.630483 -2.02847
0.824933 1.09643 0.131992 0.25 -0.63583 -2.03455
0.825067 1.09634 0.13172 0.25 -0.64118 -2.04063
0.8252 1.09626 0.131448 0.25 -0.64653 -2.0467
0.825333 1.09617 0.131175 0.25 -0.651883 -2.05277
0.825467 1.09608 0.130902 0.25 -0.657236 -2.05883
0.8256 1.096 0.130627 0.25 -0.662591 -2.06488
0.825733 1.09591 0.130352 0.25 -0.667948 -2.07093
0.825867 1.09582 0.130076 0.25 -0.673306 -2.07697
0.826 1.09573 0.129799 0.25 -0.678665 -2.08301
0.826133 1.09564 0.129521 0.25 -0.684026 -2.08904
0.826267 1.09555 0.129243 0.25 -0.689388 -2.09506
0.8264 1.09546 0.128963 0.25 -0.694752 -2.10108
0.826533 1.09536 0.128683 0.25 -0.700116 -2.1071
0.826667 1.09527 0.128402 0.25 -0.705482 -2.11311
0.8268 1.09518 0.12812 0.25 -0.71085 -2.11911
0.826933 1.09508 0.127838 0.25 -0.716219 -2.1251
0.827067 1.09499 0.127554 0.25 -0.721588 -2.13109
0.8272 1.09489 0.12727 0.25 -0.72696 -2.13708
0.827333 1.09479 0.126985 0.25 -0.732332 -2.14306
0.827467 1.09469 0.1267 0.25 -0.737705 -2.14903
0.8276 1.0946 0.126413 0.25 -0.74308 -2.15499
0.827733 1.0945 0.126126 0.25 -0.748456 -2.16095
0.827867 1.0944 0.125838 0.25 -0.753833 -2.1669
0.828 1.0943 0.125549 0.25 -0.759211 -2.17285
0.828133 1.0942 0.125259 0.25 -0.76459 -2.17879
0.828267 1.09409 0.124969 0.25 -0.769971 -2.18472
0.8284 1.09399 0.124677 0.25 -0.775352 -2.19065
0.828533 1.09389 0.124385 0.25 -0.780734 -2.19657
0.828667 1.09378 0.124092 0.25 -0.786118 -2.20249
0.8288 1.09368 0.123799 0.25 -0.791502 -2.20839
0.828933 1.09357 0.123504 0.25 -0.796887 -2.21429
0.829067 1.09347 0.123209 0.25 -0.802274 -2.22019
0.8292 1.09336 0.122913 0.25 -0.807661 -2.22608
0.829333 1.09325 0.122616 0.25 -0.813049 -2.23196
0.829467 1.09314 0.122318 0.25 -0.818438 -2.23783
0.8296 1.09303 0.12202 0.25 -0.823827 -2.2437
0.829733 1.09292 0.121721 0.25 -0.829218 -2.24956
0.829867 1.09281 0.121421 0.25 -0.834609 -2.25541
0.83 1.0927 0.12112 0.25 -0.840001 -2.26126
0.830133 1.09259 0.120819 0.25 -0.845394 -2.26709
0.830267 1.09248 0.120516 0.25 -0.850788 -2.27293
0.8304 1.09236 0.120213 0.25 -0.856182 -2.27875
0.830533 1.09225 0.11991 0.25 -0.861577 -2.28457
0.830667 1.09214 0.119605 0.25 -0.866973 -2.29038
0.8308 1.09202 0.1193 0.25 -0.872369 -2.29618
0.830933 1.0919 0.118993 0.25 -0.877766 -2.30198
0.831067 1.09179 0.118687 0.25 -0.883163 -2.30776
0.8312 1.09167 0.118379 0.25 -0.888561 -2.31354
0.831333 1.09155 0.11807 0.25 -0.893959 -2.31932
0.831467 1.09143 0.117761 0.25 -0.899358 -2.32508
0.8316 1.09131 0.117451 0.25 -0.904757 -2.33084
0.831733 1.09119 0.11714 0.25 -0.910157 -2.33659
0.831867 1.09107 0.116829 0.25 -0.915557 -2.34233
0.832 1.09095 0.116516 0.25 -0.920958 -2.34806
0.832133 1.09082 0.116203 0.25 -0.926358 -2.35379
0.832267 1.0907 0.11589 0.25 -0.931759 -2.35951
0.8324 1.09058 0.115575 0.25 -0.937161 -2.36522
0.832533 1.09045 0.11526 0.25 -0.942562 -2.37092
0.832667 1.09033 0.114943 0.25 -0.947964 -2.37662
0.8328 1.0902 0.114627 0.25 -0.953366 -2.3823
0.832933 1.09007 0.114309 0.25 -0.958768 -2.38798
0.833067 1.08994 0.113991 0.25 -0.96417 -2.39365
0.8332 1.08982 0.113671 0.25 -0.969572 -2.39931
0.833333 1.08969 0.113351 0.25 -0.974974 -2.40496
0.833467 1.08956 0.113031 0.25 -0.980376 -2.41061
0.8336 1.08943 0.112709 0.25 -0.985779 -2.41624
0.833733 1.08929 0.112387 0.25 -0.991181 -2.42187
0.833867 1.08916 0.112064 0.25 -0.996583 -2.42749
0.834 1.08903 0.111741 0.25 -1.00198 -2.43309
0.834133 1.0889 0.111416 0.25 -1.00739 -2.4387
0.834267 1.08876 0.111091 0.25 -1.01279 -2.44429
0.8344 1.08863 0.110765 0.25 -1.01819 -2.44987
0.834533 1.08849 0.110439 0.25 -1.02359 -2.45544
0.834667 1.08835 0.110111 0.25 -1.02899 -2.46101
0.8348 1.08822 0.109783 0.25 -1.03439 -2.46656
0.834933 1.08808 0.109454 0.25 -1.03979 -2.47211
0.835067 1.08794 0.109125 0.25 -1.04519 -2.47765
0.8352 1.0878 0.108794 0.25 -1.05059 -2.48317
0.835333 1.08766 0.108463 0.25 -1.05599 -2.48869
0.835467 1.08752 0.108131 0.25 -1.06138 -2.4942
0.8356 1.08738 0.107799 0.25 -1.06678 -2.4997
0.835733 1.08724 0.107465 0.25 -1.07218 -2.50519
0.835867 1.08709 0.107131 0.25 -1.07757 -2.51067
0.836 1.08695 0.106797 0.25 -1.08297 -2.51614
0.836133 1.08681 0.106461 0.25 -1.08836 -2.5216
0.836267 1.08666 0.106125 0.25 -1.09376 -2.52705
0.8364 1.08651 0.105788 0.25 -1.09915 -2.53249
0.836533 1.08637 0.10545 0.25 -1.10454 -2.53792
0.836667 1.08622 0.105112 0.25 -1.10993 -2.54334
0.8368 1.08607 0.104773 0.25 -1.11532 -2.54875
0.836933 1.08592 0.104433 0.25 -1.12071 -2.55415
0.837067 1.08577 0.104092 0.25 -1.1261 -2.55953
0.8372 1.08562 0.103751 0.25 -1.13149 -2.56491
0.837333 1.08547 0.103409 0.25 -1.13687 -2.57028
0.837467 1.08532 0.103066 0.25 -1.14226 -2.57564
0.8376 1.08517 0.102723 0.25 -1.14764 -2.58098
0.837733 1.08502 0.102379 0.25 -1.15302 -2.58632
0.837867 1.08486 0.102034 0.25 -1.1584 -2.59164
0.838 1.08471 0.101689 0.25 -1.16378 -2.59696
0.838133 1.08455 0.101342 0.25 -1.16916 -2.60226
0.838267 1.0844 0.100995 0.25 -1.17453 -2.60755
0.8384 1.08424 0.100648 0.25 -1.17991 -2.61283
0.838533 1.08408 0.100299 0.25 -1.18528 -2.6181
0.838667 1.08393 0.0999501 0.25 -1.19065 -2.62336
0.8388 1.08377 0.0996004 0.25 -1.19602 -2.62861
0.838933 1.08361 0.0992499 0.25 -1.20139 -2.63384
0.839067 1.08345 0.0988987 0.25 -1.20675 -2.63906
0.8392 1.08329 0.0985468 0.25 -1.21212 -2.64427
0.839333 1.08312 0.0981943 0.25 -1.21748 -2.64947
0.839467 1.08296 0.097841 0.25 -1.22284 -2.65466
0.8396 1.0828 0.097487 0.25 -1.2282 -2.65984
0.839733 1.08264 0.0971324 0.25 -1.23355 -2.665
0.839867 1.08247 0.0967771 0.25 -1.23891 -2.67015
0.84 1.08231 0.096421 0.25 -1.24426 -2.67529
0.840133 1.08214 0.0960643 0.25 -1.24961 -2.68042
0.840267 1.08197 0.0957069 0.25 -1.25495 -2.68553
0.8404 1.08181 0.0953489 0.25 -1.2603 -2.69063
0.840533 1.08164 0.0949901 0.25 -1.26564 -2.69572
0.840667 1.08147 0.0946307 0.25 -1.27098 -2.7008
0.8408 1.0813 0.0942706 0.25 -1.27632 -2.70586
0.840933 1.08113 0.0939098 0.25 -1.28165 -2.71091
0.841067 1.08096 0.0935484 0.25 -1.28698 -2.71595
0.8412 1.08079 0.0931862 0.25 -1.29231 -2.72098
0.841333 1.08062 0.0928234 0.25 -1.29764 -2.72599
0.841467 1.08044 0.09246 0.25 -1.30296 -2.73099
0.8416 1.08027 0.0920958 0.25 -1.30828 -2.73597
0.841733 1.08009 0.091731 0.25 -1.3136 -2.74094
0.841867 1.07992 0.0913656 0.25 -1.31892 -2.7459
0.842 1.07974 0.0909995 0.25 -1.32423 -2.75084
0.842133 1.07957 0.0906327 0.25 -1.32954 -2.75577
0.842267 1.07939 0.0902652 0.25 -1.33484 -2.76069
0.8424 1.07921 0.0898972 0.25 -1.34014 -2.76559
0.842533 1.07903 0.0895284 0.25 -1.34544 -2.77048
0.842667 1.07885 0.089159 0.25 -1.35074 -2.77535
0.8428 1.07867 0.088789 0.25 -1.35603 -2.78021
0.842933 1.07849 0.0884183 0.25 -1.36131 -2.78506
0.843067 1.07831 0.0880469 0.25 -1.3666 -2.78989
0.8432 1.07813 0.0876749 0.25 -1.37188 -2.79471
0.843333 1.07795 0.0873023 0.25 -1.37716 -2.79951
0.843467 1.07776 0.086929 0.25 -1.38243 -2.80429
0.8436 1.07758 0.0865551 0.25 -1.3877 -2.80907
0.843733 1.07739 0.0861806 0.25 -1.39296 -2.81382
0.843867 1.07721 0.0858054 0.25 -1.39822 -2.81856
0.844 1.07702 0.0854296 0.25 -1.40348 -2.82329
0.844133 1.07683 0.0850532 0.25 -1.40873 -2.828
0.844267 1.07665 0.0846761 0.25 -1.41398 -2.8327
0.8444 1.07646 0.0842984 0.25 -1.41923 -2.83738
0.844533 1.07627 0.0839201 0.25 -1.42446 -2.84204
0.844667 1.07608 0.0835412 0.25 -1.4297 -2.84669
0.8448 1.07589 0.0831616 0.25 -1.43493 -2.85132
0.844933 1.0757 0.0827814 0.25 -1.44016 -2.85594
0.845067 1.0755 0.0824006 0.25 -1.44538 -2.86054
0.8452 1.07531 0.0820192 0.25 -1.45059 -2.86512
0.845333 1.07512 0.0816372 0.25 -1.4558 -2.86969
0.845467 1.07492 0.0812546 0.25 -1.46101 -2.87424
0.8456 1.07473 0.0808714 0.25 -1.46621 -2.87877
0.845733 1.07453 0.0804875 0.25 -1.47141 -2.88329
0.845867 1.07434 0.0801031 0.25 -1.4766 -2.88779
0.846 1.07414 0.079718 0.25 -1.48179 -2.89228
0.846133 1.07394 0.0793324 0.25 -1.48697 -2.89674
0.846267 1.07374 0.0789462 0.25 -1.49214 -2.90119
0.8464 1.07355 0.0785593 0.25 -1.49731 -2.90563
0.846533 1.07335 0.0781719 0.25 -1.50247 -2.91004
0.846667 1.07315 0.0777839 0.25 -1.50763 -2.91444
0.8468 1.07294 0.0773953 0.25 -1.51278 -2.91882
0.846933 1.07274 0.0770062 0.25 -1.51793 -2.92318
0.847067 1.07254 0.0766164 0.25 -1.52307 -2.92752
0.8472 1.07234 0.0762261 0.25 -1.52821 -2.93185
0.847333 1.07213 0.0758351 0.25 -1.53333 -2.93616
0.847467 1.07193 0.0754437 0.25 -1.53846 -2.94045
0.8476 1.07172 0.0750516 0.25 -1.54357 -2.94472
0.847733 1.07152 0.074659 0.25 -1.54868 -2.94897
0.847867 1.07131 0.0742658 0.25 -1.55378 -2.95321
0.848 1.0711 0.073872 0.25 -1.55888 -2.95742
0.848133 1.0709 0.0734777 0.25 -1.56397 -2.96162
0.848267 1.07069 0.0730828 0.25 -1.56905 -2.9658
0.8484 1.07048 0.0726874 0.25 -1.57413 -2.96996
0.848533 1.07027 0.0722914 0.25 -1.5792 -2.97409
0.848667 1.07006 0.0718948 0.25 -1.58426 -2.97821
0.8488 1.06985 0.0714977 0.25 -1.58932 -2.98231
0.848933 1.06964 0.0711001 0.25 -1.59436 -2.9864
0.849067 1.06942 0.0707019 0.25 -1.5994 -2.99046
0.8492 1.06921 0.0703032 0.25 -1.60444 -2.9945
0.849333 1.069 0.0699039 0.25 -1.60946 -2.99852
0.849467 1.06878 0.0695041 0.25 -1.61448 -3.00252
0.8496 1.06857 0.0691038 0.25 -1.61949 -3.0065
0.849733 1.06835 0.0687029 0.25 -1.62449 -3.01046
0.849867 1.06813 0.0683015 0.25 -1.62949 -3.0144
0.85 1.06792 0.0678996 0.25 -1.63448 -3.01832
0.850133 1.0677 0.0674971 0.25 -1.63945 -3.02222
0.850267 1.06748 0.0670942 0.25 -1.64443 -3.02609
0.8504 1.06726 0.0666907 0.25 -1.64939 -3.02995
0.850533 1.06704 0.0662867 0.25 -1.65434 -3.03379
0.850667 1.06682 0.0658822 0.25 -1.65929 -3.0376
0.8508 1.0666 0.0654772 0.25 -1.66422 -3.04139
0.850933 1.06638 0.0650717 0.25 -1.66915 -3.04516
0.851067 1.06615 0.0646657 0.25 -1.67407 -3.04891
0.8512 1.06593 0.0642591 0.25 -1.67898 -3.05264
0.851333 1.06571 0.0638521 0.25 -1.68388 -3.05634
0.851467 1.06548 0.0634446 0.25 -1.68878 -3.06003
0.8516 1.06526 0.0630366 0.25 -1.69366 -3.06369
0.851733 1.06503 0.0626281 0.25 -1.69853 -3.06733
0.851867 1.0648 0.0622191 0.25 -1.7034 -3.07094
0.852 1.06458 0.0618097 0.25 -1.70825 -3.07453
0.852133 1.06435 0.0613997 0.25 -1.7131 -3.07811
0.852267 1.06412 0.0609893 0.25 -1.71794 -3.08165
0.8524 1.06389 0.0605784 0.25 -1.72276 -3.08518
0.852533 1.06366 0.0601671 0.25 -1.72758 -3.08868
0.852667 1.06343 0.0597553 0.25 -1.73239 -3.09216
0.8528 1.0632 0.059343 0.25 -1.73718 -3.09561
0.852933 1.06297 0.0589302 0.25 -1.74197 -3.09904
0.853067 1.06274 0.058517 0.25 -1.74674 -3.10245
0.8532 1.0625 0.0581034 0.25 -1.75151 -3.10583
0.853333 1.06227 0.0576892 0.25 -1.75626 -3.10919
0.853467 1.06204 0.0572747 0.25 -1.76101 -3.11253
0.8536 1.0618 0.0568597 0.25 -1.76574 -3.11584
0.853733 1.06157 0.0564442 0.25 -1.77046 -3.11913
0.853867 1.06133 0.0560283 0.25 -1.77517 -3.12239
0.854 1.06109 0.055612 0.25 -1.77987 -3.12563
0.854133 1.06086 0.0551953 0.25 -1.78456 -3.12884
0.854267 1.06062 0.0547781 0.25 -1.78924 -3.13203
0.8544 1.06038 0.0543605 0.25 -1.79391 -3.13519
0.854533 1.06014 0.0539425 0.25 -1.79856 -3.13833
0.854667 1.0599 0.053524 0.25 -1.8032 -3.14144
0.8548 1.05966 0.0531052 0.25 -1.80784 -3.14452
0.854933 1.05942 0.0526859 0.25 -1.81245 -3.14759
0.855067 1.05918 0.0522662 0.25 -1.81706 -3.15062
0.8552 1.05894 0.0518461 0.25 -1.82166 -3.15363
0.855333 1.05869 0.0514257 0.25 -1.82624 -3.15661
0.855467 1.05845 0.0510048 0.25 -1.83081 -3.15957
0.8556 1.05821 0.0505835 0.25 -1.83537 -3.1625
0.855733 1.05796 0.0501618 0.25 -1.83991 -3.16541
0.855867 1.05772 0.0497398 0.25 -1.84445 -3.16828
0.856 1.05747 0.0493173 0.25 -1.84897 -3.17113
0.856133 1.05722 0.0488945 0.25 -1.85347 -3.17396
0.856267 1.05698 0.0484713 0.25 -1.85797 -3.17676
0.8564 1.05673 0.0480478 0.25 -1.86245 -3.17953
0.856533 1.05648 0.0476238 0.25 -1.86692 -3.18227
0.856667 1.05623 0.0471995 0.25 -1.87137 -3.18499
0.8568 1.05598 0.0467749 0.25 -1.87581 -3.18767
0.856933 1.05573 0.0463498 0.25 -1.88024 -3.19033
0.857067 1.05548 0.0459245 0.25 -1.88465 -3.19297
0.8572 1.05523 0.0454987 0.25 -1.88905 -3.19557
0.857333 1.05498 0.0450727 0.25 -1.89344 -3.19815
0.857467 1.05472 0.0446462 0.25 -1.89781 -3.2007
0.8576 1.05447 0.0442195 0.25 -1.90216 -3.20322
0.857733 1.05422 0.0437924 0.25 -1.90651 -3.20571
0.857867 1.05396 0.0433649 0.25 -1.91084 -3.20817
0.858 1.05371 0.0429372 0.25 -1.91515 -3.21061
0.858133 1.05345 0.0425091 0.25 -1.91945 -3.21301
0.858267 1.0532 0.0420807 0.25 -1.92373 -3.21539
0.8584 1.05294 0.041652 0.25 -1.928 -3.21774
0.858533 1.05268 0.041223 0.25 -1.93226 -3.22006
0.858667 1.05243 0.0407936 0.25 -1.93649 -3.22235
0.8588 1.05217 0.040364 0.25 -1.94072 -3.22461
0.858933 1.05191 0.039934 0.25 -1.94493 -3.22684
0.859067 1.05165 0.0395038 0.25 -1.94912 -3.22904
0.8592 1.05139 0.0390732 0.25 -1.9533 -3.23121
0.859333 1.05113 0.0386424 0.25 -1.95746 -3.23335
0.859467 1.05087 0.0382113 0.25 -1.9616 -3.23546
0.8596 1.05061 0.0377799 0.25 -1.96573 -3.23754
0.859733 1.05035 0.0373482 0.25 -1.96985 -3.23959
0.859867 1.05008 0.0369163 0.25 -1.97394 -3.24161
0.86 1.04982 0.0364841 0.25 -1.97802 -3.2436
0.860133 1.04956 0.0360516 0.25 -1.98209 -3.24556
0.860267 1.04929 0.0356188 0.25 -1.98614 -3.24749
0.8604 1.04903 0.0351858 0.25 -1.99017 -3.24939
0.860533 1.04876 0.0347526 0.25 -1.99418 -3.25125
0.860667 1.0485 0.0343191 0.25 -1.99818 -3.25309
0.8608 1.04823 0.0338854 0.25 -2.00216 -3.25489
0.860933 1.04796 0.0334514 0.25 -2.00612 -3.25666
0.861067 1.04769 0.0330171 0.25 -2.01007 -3.2584
0.8612 1.04743 0.0325827 0.25 -2.01399 -3.26011
0.861333 1.04716 0.032148 0.25 -2.0179 -3.26179
0.861467 1.04689 0.0317131 0.25 -2.0218 -3.26343
0.8616 1.04662 0.031278 0.25 -2.02567 -3.26505
0.861733 1.04635 0.0308426 0.25 -2.02953 -3.26663
0.861867 1.04608 0.0304071 0.25 -2.03337 -3.26818
0.862 1.04581 0.0299713 0.25 -2.03719 -3.26969
0.862133 1.04554 0.0295354 0.25 -2.04099 -3.27118
0.862267 1.04526 0.0290992 0.25 -2.04478 -3.27263
0.8624 1.04499 0.0286629 0.25 -2.04854 -3.27405
0.862533 1.04472 0.0282263 0.25 -2.05229 -3.27543
0.862667 1.04444 0.0277896 0.25 -2.05602 -3.27679
0.8628 1.04417 0.0273527 0.25 -2.05973 -3.27811
0.862933 1.0439 0.0269156 0.25 -2.06342 -3.2794
0.863067 1.04362 0.0264784 0.25 -2.06709 -3.28065
0.8632 1.04334 0.0260409 0.25 -2.07074 -3.28187
0.863333 1.04307 0.0256034 0.25 -2.07438 -3.28306
0.863467 1.04279 0.0251656 0.25 -2.07799 -3.28421
0.8636 1.04252 0.0247277 0.25 -2.08158 -3.28534
0.863733 1.04224 0.0242897 0.25 -2.08516 -3.28642
0.863867 1.04196 0.0238515 0.25 -2.08871 -3.28748
0.864 1.04168 0.0234132 0.25 -2.09225 -3.2885
0.864133 1.0414 0.0229747 0.25 -2.09576 -3.28948
0.864267 1.04112 0.0225361 0.25 -2.09926 -3.29043
0.8644 1.04084 0.0220974 0.25 -2.10273 -3.29135
0.864533 1.04056 0.0216585 0.25 -2.10619 -3.29223
0.864667 1.04028 0.0212196 0.25 -2.10962 -3.29308
0.8648 1.04 0.0207805 0.25 -2.11304 -3.2939
0.864933 1.03972 0.0203413 0.25 -2.11643 -3.29468
0.865067 1.03944 0.019902 0.25 -2.1198 -3.29543
0.8652 1.03915 0.0194626 0.25 -2.12315 -3.29614
0.865333 1.03887 0.0190231 0.25 -2.12648 -3.29681
0.865467 1.03859 0.0185836 0.25 -2.12979 -3.29745
0.8656 1.0383 0.0181439 0.25 -2.13308 -3.29806
0.865733 1.03802 0.0177042 0.25 -2.13635 -3.29863
0.865867 1.03773 0.0172643 0.25 -2.13959 -3.29917
0.866 1.03745 0.0168244 0.25 -2.14282 -3.29967
0.866133 1.03716 0.0163845 0.25 -2.14602 -3.30014
0.866267 1.03688 0.0159445 0.25 -2.1492 -3.30057
0.8664 1.03659 0.0155044 0.25 -2.15236 -3.30097
0.866533 1.0363 0.0150643 0.25 -2.1555 -3.30133
0.866667 1.03602 0.0146241 0.25 -2.15862 -3.30165
0.8668 1.03573 0.0141839 0.25 -2.16171 -3.30195
0.866933 1.03544 0.0137436 0.25 -2.16478 -3.3022
0.867067 1.03515 0.0133033 0.25 -2.16783 -3.30242
0.8672 1.03486 0.012863 0.25 -2.17086 -3.3026
0.867333 1.03457 0.0124226 0.25 -2.17386 -3.30275
0.867467 1.03428 0.0119823 0.25 -2.17684 -3.30286
0.8676 1.03399 0.0115419 0.25 -2.1798 -3.30294
0.867733 1.0337 0.0111015 0.25 -2.18274 -3.30298
0.867867 1.03341 0.0106611 0.25 -2.18565 -3.30298
0.868 1.03312 0.0102207 0.25 -2.18854 -3.30295
0.868133 1.03283 0.00978032 0.25 -2.19141 -3.30288
0.868267 1.03254 0.00933993 0.25 -2.19425 -3.30278
0.8684 1.03224 0.00889956 0.25 -2.19707 -3.30264
0.868533 1.03195 0.00845921 0.25 -2.19987 -3.30246
0.868667 1.03166 0.00801888 0.25 -2.20265 -3.30225
0.8688 1.03136 0.00757858 0.25 -2.2054 -3.302
0.868933 1.03107 0.00713832 0.25 -2.20813 -3.30172
0.869067 1.03077 0.00669809 0.25 -2.21083 -3.30139
0.8692 1.03048 0.0062579 0.25 -2.21351 -3.30104
0.869333 1.03018 0.00581776 0.25 -2.21617 -3.30064
0.869467 1.02989 0.00537768 0.25 -2.2188 -3.30021
0.8696 1.02959 0.00493765 0.25 -2.22141 -3.29975
0.869733 1.0293 0.00449768 0.25 -2.22399 -3.29924
0.869867 1.029 0.00405778 0.25 -2.22655 -3.2987
0.87 1.0287 0.00361796 0.25 -2.22909 -3.29813
0.870133 1.02841 0.00317821 0.25 -2.2316 -3.29751
0.870267 1.02811 0.00273854 0.25 -2.23409 -3.29686
0.8704 1.02781 0.00229896 0.25 -2.23655 -3.29618
0.870533 1.02751 0.00185947 0.25 -2.23899 -3.29545
0.870667 1.02721 0.00142007 0.25 -2.24141 -3.29469
0.8708 1.02692 0.000980781 0.25 -2.2438 -3.2939
0.870933 1.02662 0.000541594 0.25 -2.24616 -3.29306
0.871067 1.02632 0.000102519 0.25 -2.2485 -3.2922
0.8712 1.02602 -0.00033644 0.25 -2.25082 -3.29129
0.871333 1.02572 -0.000775279 0.25 -2.25311 -3.29035
0.871467 1.02542 -0.00121399 0.25 -2.25538 -3.28937
0.8716 1.02512 -0.00165257 0.25 -2.25762 -3.28835
0.871733 1.02481 -0.00209102 0.25 -2.25983 -3.2873
0.871867 1.02451 -0.00252933 0.25 -2.26203 -3.28621
0.872 1.02421 -0.00296749 0.25 -2.26419 -3.28508
0.872133 1.02391 -0.0034055 0.25 -2.26633 -3.28392
0.872267 1.02361 -0.00384335 0.25 -2.26845 -3.28272
0.8724 1.02331 -0.00428105 0.25 -2.27054 -3.28148
0.872533 1.023 -0.00471858 0.25 -2.2726 -3.28021
0.872667 1.0227 -0.00515594 0.25 -2.27464 -3.2789
0.8728 1.0224 -0.00559313 0.25 -2.27665 -3.27755
0.872933 1.02209 -0.00603014 0.25 -2.27864 -3.27617
0.873067 1.02179 -0.00646696 0.25 -2.2806 -3.27475
0.8732 1.02148 -0.00690359 0.25 -2.28254 -3.27329
0.873333 1.02118 -0.00734003 0.25 -2.28445 -3.2718
0.873467 1.02088 -0.00777627 0.25 -2.28634 -3.27027
0.8736 1.02057 -0.00821231 0.25 -2.2882 -3.26871
0.873733 1.02027 -0.00864814 0.25 -2.29003 -3.2671
0.873867 1.01996 -0.00908375 0.25 -2.29184 -3.26547
0.874 1.01965 -0.00951914 0.25 -2.29362 -3.26379
0.874133 1.01935 -0.00995432 0.25 -2.29537 -3.26208
0.874267 1.01904 -0.0103893 0.25 -2.2971 -3.26033
0.8744 1.01874 -0.010824 0.25 -2.29881 -3.25855
0.874533 1.01843 -0.0112584 0.25 -2.30049 -3.25673
0.874667 1.01812 -0.0116927 0.25 -2.30214 -3.25487
0.8748 1.01782 -0.0121267 0.25 -2.30376 -3.25298
0.874933 1.01751 -0.0125604 0.25 -2.30536 -3.25105
0.875067 1.0172 -0.0129939 0.25 -2.30693 -3.24908
0.8752 1.01689 -0.0134271 0.25 -2.30848 -3.24708
0.875333 1.01659 -0.01386 0.25 -2.31 -3.24504
0.875467 1.01628 -0.0142927 0.25 -2.3115 -3.24297
0.8756 1.01597 -0.0147251 0.25 -2.31296 -3.24086
0.875733 1.01566 -0.0151572 0.25 -2.31441 -3.23872
0.875867 1.01535 -0.015589 0.25 -2.31582 -3.23653
0.876 1.01504 -0.0160206 0.25 -2.31721 -3.23432
0.876133 1.01474 -0.0164518 0.25 -2.31857 -3.23207
0.876267 1.01443 -0.0168827 0.25 -2.31991 -3.22978
0.8764 1.01412 -0.0173134 0.25 -2.32122 -3.22745
0.876533 1.01381 -0.0177437 0.25 -2.3225 -3.2251
0.876667 1.0135 -0.0181737 0.25 -2.32376 -3.2227
0.8768 1.01319 -0.0186034 0.25 -2.32499 -3.22027
0.876933 1.01288 -0.0190328 0.25 -2.32619 -3.21781
0.877067 1.01257 -0.0194618 0.25 -2.32737 -3.21531
0.8772 1.01226 -0.0198905 0.25 -2.32852 -3.21277
0.877333 1.01195 -0.0203189 0.25 -2.32965 -3.2102
0.877467 1.01164 -0.0207469 0.25 -2.33074 -3.20759
0.8776 1.01133 -0.0211746 0.25 -2.33181 -3.20495
0.877733 1.01101 -0.0216019 0.25 -2.33286 -3.20228
0.877867 1.0107 -0.0220289 0.25 -2.33388 -3.19957
0.878 1.01039 -0.0224555 0.25 -2.33487 -3.19682
0.878133 1.01008 -0.0228818 0.25 -2.33583 -3.19405
0.878267 1.00977 -0.0233076 0.25 -2.33677 -3.19123
0.8784 1.00946 -0.0237331 0.25 -2.33769 -3.18838
0.878533 1.00915 -0.0241583 0.25 -2.33857 -3.1855
0.878667 1.00883 -0.024583 0.25 -2.33943 -3.18258
0.8788 1.00852 -0.0250073 0.25 -2.34026 -3.17963
0.878933 1.00821 -0.0254313 0.25 -2.34107 -3.17665
0.879067 1.0079 -0.0258548 0.25 -2.34185 -3.17363
0.8792 1.00759 -0.026278 0.25 -2.3426 -3.17058
0.879333 1.00727 -0.0267007 0.25 -2.34333 -3.16749
0.879467 1.00696 -0.0271231 0.25 -2.34403 -3.16437
0.8796 1.00665 -0.027545 0.25 -2.3447 -3.16122
0.879733 1.00634 -0.0279665 0.25 -2.34535 -3.15803
0.879867 1.00602 -0.0283875 0.25 -2.34597 -3.15481
0.88 1.00571 -0.0288082 0.25 -2.34657 -3.15156
0.880133 1.0054 -0.0292284 0.25 -2.34714 -3.14827
0.880267 1.00509 -0.0296482 0.25 -2.34768 -3.14495
0.8804 1.00477 -0.0300675 0.25 -2.34819 -3.1416
0.880533 1.00446 -0.0304864 0.25 -2.34868 -3.13821
0.880667 1.00415 -0.0309048 0.25 -2.34915 -3.1348
0.8808 1.00383 -0.0313228 0.25 -2.34958 -3.13135
0.880933 1.00352 -0.0317403 0.25 -2.35 -3.12786
0.881067 1.00321 -0.0321573 0.25 -2.35038 -3.12435
0.8812 1.00289 -0.0325739 0.25 -2.35074 -3.1208
0.881333 1.00258 -0.03299 0.25 -2.35107 -3.11722
0.881467 1.00227 -0.0334056 0.25 -2.35138 -3.11361
0.8816 1.00195 -0.0338208 0.25 -2.35166 -3.10997
0.881733 1.00164 -0.0342355 0.25 -2.35191 -3.10629
0.881867 1.00133 -0.0346496 0.25 -2.35214 -3.10259
0.882 1.00101 -0.0350633 0.25 -2.35234 -3.09885
